10,VMI-FGSM,resnet50,inception_v3,0.3056,0.0210,0.3056*,0.3056*,0.3056*,0.0210*,0.0210*,0.0210*
20,VMI-FGSM,resnet50,inception_v3,0.3246,0.0230,0.3246*,0.3246*,0.3246*,0.0230*,0.0230*,0.0230*
30,VMI-FGSM,resnet50,inception_v3,0.3116,0.0170,0.3116*,0.3116*,0.3116*,0.0170*,0.0170*,0.0170*
40,VMI-FGSM,resnet50,inception_v3,0.2896,0.0210,0.2896*,0.2896*,0.2896*,0.0210*,0.0210*,0.0210*
50,VMI-FGSM,resnet50,inception_v3,0.2886,0.0110,0.2886*,0.2886*,0.2886*,0.0110*,0.0110*,0.0110*
60,VMI-FGSM,resnet50,inception_v3,0.3056,0.0170,0.3056*,0.3056*,0.3056*,0.0170*,0.0170*,0.0170*
70,VMI-FGSM,resnet50,inception_v3,0.2956,0.0160,0.2956*,0.2956*,0.2956*,0.0160*,0.0160*,0.0160*
80,VMI-FGSM,resnet50,inception_v3,0.3066,0.0120,0.3066*,0.3066*,0.3066*,0.0120*,0.0120*,0.0120*
90,VMI-FGSM,resnet50,inception_v3,0.3106,0.0140,0.3106*,0.3106*,0.3106*,0.0140*,0.0140*,0.0140*
100,VMI-FGSM,resnet50,inception_v3,0.3016,0.0130,0.3016*,0.3016*,0.3016*,0.0130*,0.0130*,0.0130*
1,VNI-FGSM,resnet50,inception_v3,0.0240,0.0000,0.0306*,0.0306*,0.0306*,0.0000*,0.0000*,0.0000*
5,VNI-FGSM,resnet50,inception_v3,0.1563,0.0000,0.1574*,0.1574*,0.1574*,0.0000*,0.0000*,0.0000*
10,VNI-FGSM,resnet50,inception_v3,0.3297,0.0150,0.3297*,0.3297*,0.3297*,0.0151*,0.0151*,0.0151*
20,VNI-FGSM,resnet50,inception_v3,0.3587,0.0160,0.3587*,0.3587*,0.3587*,0.0160*,0.0160*,0.0160*
30,VNI-FGSM,resnet50,inception_v3,0.3397,0.0150,0.3397*,0.3397*,0.3397*,0.0150*,0.0150*,0.0150*
40,VNI-FGSM,resnet50,inception_v3,0.3347,0.0150,0.3347*,0.3347*,0.3347*,0.0150*,0.0150*,0.0150*
50,VNI-FGSM,resnet50,inception_v3,0.3096,0.0200,0.3096*,0.3096*,0.3096*,0.0200*,0.0200*,0.0200*
60,VNI-FGSM,resnet50,inception_v3,0.3006,0.0130,0.3006*,0.3006*,0.3006*,0.0130*,0.0130*,0.0130*
70,VNI-FGSM,resnet50,inception_v3,0.2986,0.0120,0.2986*,0.2986*,0.2986*,0.0120*,0.0120*,0.0120*
80,VNI-FGSM,resnet50,inception_v3,0.2936,0.0110,0.2936*,0.2936*,0.2936*,0.0110*,0.0110*,0.0110*
90,VNI-FGSM,resnet50,inception_v3,0.3006,0.0160,0.3006*,0.3006*,0.3006*,0.0160*,0.0160*,0.0160*
100,VNI-FGSM,resnet50,inception_v3,0.3056,0.0120,0.3056*,0.3056*,0.3056*,0.0120*,0.0120*,0.0120*
1,SIT,resnet50,inception_v3,0.0311,0.0000,0.0410*,0.0410*,0.0410*,0.0000*,0.0000*,0.0000*
5,SIT,resnet50,inception_v3,0.2224,0.0090,0.2233*,0.2233*,0.2233*,0.0097*,0.0097*,0.0097*
10,SIT,resnet50,inception_v3,0.4128,0.0601,0.4128*,0.4128*,0.4128*,0.0602*,0.0602*,0.0602*
20,SIT,resnet50,inception_v3,0.4279,0.0832,0.4279*,0.4279*,0.4279*,0.0832*,0.0832*,0.0832*
30,SIT,resnet50,inception_v3,0.4309,0.1002,0.4309*,0.4309*,0.4309*,0.1002*,0.1002*,0.1002*
40,SIT,resnet50,inception_v3,0.4679,0.1152,0.4679*,0.4679*,0.4679*,0.1152*,0.1152*,0.1152*
50,SIT,resnet50,inception_v3,0.5050,0.1403,0.5050*,0.5050*,0.5050*,0.1403*,0.1403*,0.1403*
60,SIT,resnet50,inception_v3,0.5080,0.1643,0.5080*,0.5080*,0.5080*,0.1643*,0.1643*,0.1643*
70,SIT,resnet50,inception_v3,0.5431,0.1673,0.5431*,0.5431*,0.5431*,0.1673*,0.1673*,0.1673*
80,SIT,resnet50,inception_v3,0.5411,0.1784,0.5411*,0.5411*,0.5411*,0.1784*,0.1784*,0.1784*
90,SIT,resnet50,inception_v3,0.5661,0.1974,0.5661*,0.5661*,0.5661*,0.1974*,0.1974*,0.1974*
100,SIT,resnet50,inception_v3,0.5681,0.1994,0.5681*,0.5681*,0.5681*,0.1994*,0.1994*,0.1994*
1,SSA,resnet50,inception_v3,0.0240,0.0000,0.0333*,0.0333*,0.0333*,nan*,nan*,nan*
5,SSA,resnet50,inception_v3,0.1663,0.0020,0.1734*,0.1734*,0.1734*,0.0037*,0.0037*,0.0037*
10,SSA,resnet50,inception_v3,0.4579,0.0461,0.4598*,0.4598*,0.4598*,0.0485*,0.0485*,0.0485*
20,SSA,resnet50,inception_v3,0.7455,0.1784,0.7455*,0.7455*,0.7455*,0.1785*,0.1785*,0.1785*
30,SSA,resnet50,inception_v3,0.8828,0.1824,0.8828*,0.8828*,0.8828*,0.1825*,0.1825*,0.1825*
40,SSA,resnet50,inception_v3,0.9349,0.1503,0.9349*,0.9349*,0.9349*,0.1503*,0.1503*,0.1503*
50,SSA,resnet50,inception_v3,0.9679,0.1253,0.9679*,0.9679*,0.9679*,0.1253*,0.1253*,0.1253*
60,SSA,resnet50,inception_v3,0.9830,0.1022,0.9830*,0.9830*,0.9830*,0.1022*,0.1022*,0.1022*
70,SSA,resnet50,inception_v3,0.9800,0.0802,0.9800*,0.9800*,0.9800*,0.0802*,0.0802*,0.0802*
80,SSA,resnet50,inception_v3,0.9890,0.0611,0.9890*,0.9890*,0.9890*,0.0611*,0.0611*,0.0611*
