0.99,BAP,resnet50,resnet50,0.9599,0.3898,0.9618*,0.9618*,0.9618*,0.5496*,0.5496*,0.5496*
0.9,BAP,resnet50,resnet50,0.9980,0.9900,0.9980*,0.9980*,0.9980*,0.9910*,0.9910*,0.9910*
0.8,BAP,resnet50,resnet50,0.9990,0.9950,0.9990*,0.9990*,0.9990*,0.9950*,0.9950*,0.9950*
0.7,BAP,resnet50,resnet50,0.9990,0.9980,0.9990*,0.9990*,0.9990*,0.9980*,0.9980*,0.9980*
0.2,BAP,resnet50,resnet50,1.0000,1.0000,1.0000*,1.0000*,1.0000*,1.0000*,1.0000*,1.0000*
0.1,BAP,resnet50,resnet50,1.0000,1.0000,1.0000*,1.0000*,1.0000*,1.0000*,1.0000*,1.0000*
0.0,BAP,resnet50,resnet50,1.0000,1.0000,1.0000*,1.0000*,1.0000*,1.0000*,1.0000*,1.0000*
0.99,BAP,resnet50,vgg19,0.5441,0.0261,0.5452*,0.5452*,0.5452*,0.0374*,0.0374*,0.0374*
0.9,BAP,resnet50,vgg19,0.8557,0.1733,0.8557*,0.8557*,0.8557*,0.1735*,0.1735*,0.1735*
0.8,BAP,resnet50,vgg19,0.8838,0.1974,0.8838*,0.8838*,0.8838*,0.1974*,0.1974*,0.1974*
0.7,BAP,resnet50,vgg19,0.8898,0.2094,0.8898*,0.8898*,0.8898*,0.2094*,0.2094*,0.2094*
0.2,BAP,resnet50,vgg19,0.9279,0.2966,0.9279*,0.9279*,0.9279*,0.2966*,0.2966*,0.2966*
0.1,BAP,resnet50,vgg19,0.9329,0.3006,0.9329*,0.9329*,0.9329*,0.3006*,0.3006*,0.3006*
0.0,BAP,resnet50,vgg19,0.9359,0.3297,0.9359*,0.9359*,0.9359*,0.3297*,0.3297*,0.3297*
0.99,BAP,resnet50,inception_v3,0.2806,0.0060,0.2811*,0.2811*,0.2811*,0.0086*,0.0086*,0.0086*
0.9,BAP,resnet50,inception_v3,0.6202,0.1273,0.6202*,0.6202*,0.6202*,0.1274*,0.1274*,0.1274*
0.8,BAP,resnet50,inception_v3,0.6553,0.1493,0.6553*,0.6553*,0.6553*,0.1493*,0.1493*,0.1493*
0.7,BAP,resnet50,inception_v3,0.6563,0.1703,0.6563*,0.6563*,0.6563*,0.1703*,0.1703*,0.1703*
0.2,BAP,resnet50,inception_v3,0.7134,0.2244,0.7134*,0.7134*,0.7134*,0.2244*,0.2244*,0.2244*
0.1,BAP,resnet50,inception_v3,0.7285,0.2395,0.7285*,0.7285*,0.7285*,0.2395*,0.2395*,0.2395*
0.0,BAP,resnet50,inception_v3,0.7495,0.2685,0.7495*,0.7495*,0.7495*,0.2685*,0.2685*,0.2685*
0.99,BAP,resnet50,densenet121,0.5150,0.0301,0.5151*,0.5151*,0.5151*,0.0417*,0.0417*,0.0417*
0.9,BAP,resnet50,densenet121,0.8647,0.3517,0.8647*,0.8647*,0.8647*,0.3521*,0.3521*,0.3521*
0.8,BAP,resnet50,densenet121,0.8998,0.4419,0.8998*,0.8998*,0.8998*,0.4419*,0.4419*,0.4419*
0.7,BAP,resnet50,densenet121,0.8948,0.4770,0.8948*,0.8948*,0.8948*,0.4770*,0.4770*,0.4770*
0.2,BAP,resnet50,densenet121,0.9409,0.5802,0.9409*,0.9409*,0.9409*,0.5802*,0.5802*,0.5802*
0.1,BAP,resnet50,densenet121,0.9419,0.6052,0.9419*,0.9419*,0.9419*,0.6052*,0.6052*,0.6052*
0.0,BAP,resnet50,densenet121,0.9489,0.6323,0.9489*,0.9489*,0.9489*,0.6323*,0.6323*,0.6323*
0.99,BAP,resnet50,wide_resnet50_2,0.4810,0.0401,0.4819*,0.4819*,0.4819*,0.0561*,0.0561*,0.0561*
0.9,BAP,resnet50,wide_resnet50_2,0.8437,0.3768,0.8437*,0.8437*,0.8437*,0.3771*,0.3771*,0.3771*
0.8,BAP,resnet50,wide_resnet50_2,0.8737,0.4549,0.8737*,0.8737*,0.8737*,0.4549*,0.4549*,0.4549*
0.7,BAP,resnet50,wide_resnet50_2,0.8818,0.4739,0.8818*,0.8818*,0.8818*,0.4739*,0.4739*,0.4739*
0.2,BAP,resnet50,wide_resnet50_2,0.9279,0.6112,0.9279*,0.9279*,0.9279*,0.6112*,0.6112*,0.6112*
0.1,BAP,resnet50,wide_resnet50_2,0.9379,0.6473,0.9379*,0.9379*,0.9379*,0.6473*,0.6473*,0.6473*
