1,PBAP,resnet50,resnet50,0.6202,0.0341,0.7871*,0.7871*,0.7871*,0.4615*,0.4615*,0.4615*
5,PBAP,resnet50,resnet50,0.9920,0.9259,0.9960*,0.9960*,0.9960*,0.9594*,0.9594*,0.9594*
10,PBAP,resnet50,resnet50,1.0000,0.9960,1.0000*,1.0000*,1.0000*,0.9970*,0.9970*,0.9970*
20,PBAP,resnet50,resnet50,1.0000,1.0000,1.0000*,1.0000*,1.0000*,1.0000*,1.0000*,1.0000*
30,PBAP,resnet50,resnet50,1.0000,1.0000,1.0000*,1.0000*,1.0000*,1.0000*,1.0000*,1.0000*
40,PBAP,resnet50,resnet50,1.0000,1.0000,1.0000*,1.0000*,1.0000*,1.0000*,1.0000*,1.0000*
50,PBAP,resnet50,resnet50,1.0000,1.0000,1.0000*,1.0000*,1.0000*,1.0000*,1.0000*,1.0000*
60,PBAP,resnet50,resnet50,1.0000,1.0000,1.0000*,1.0000*,1.0000*,1.0000*,1.0000*,1.0000*
1,PBAP,resnet50,densenet121,0.3537,0.0070,0.4420*,0.4420*,0.4420*,0.0923*,0.0923*,0.0923*
5,PBAP,resnet50,densenet121,0.8697,0.3948,0.8721*,0.8721*,0.8721*,0.4104*,0.4104*,0.4104*
10,PBAP,resnet50,densenet121,0.9469,0.6934,0.9469*,0.9469*,0.9469*,0.6941*,0.6941*,0.6941*
20,PBAP,resnet50,densenet121,0.9679,0.8367,0.9679*,0.9679*,0.9679*,0.8367*,0.8367*,0.8367*
30,PBAP,resnet50,densenet121,0.9780,0.8958,0.9780*,0.9780*,0.9780*,0.8958*,0.8958*,0.8958*
40,PBAP,resnet50,densenet121,0.9850,0.9248,0.9850*,0.9850*,0.9850*,0.9248*,0.9248*,0.9248*
50,PBAP,resnet50,densenet121,0.9890,0.9419,0.9890*,0.9890*,0.9890*,0.9419*,0.9419*,0.9419*
60,PBAP,resnet50,densenet121,0.9900,0.9489,0.9900*,0.9900*,0.9900*,0.9489*,0.9489*,0.9489*
1,PBAP,resnet50,wide_resnet50_2,0.2896,0.0090,0.3585*,0.3585*,0.3585*,0.1231*,0.1231*,0.1231*
5,PBAP,resnet50,wide_resnet50_2,0.8337,0.3908,0.8369*,0.8369*,0.8369*,0.4062*,0.4062*,0.4062*
10,PBAP,resnet50,wide_resnet50_2,0.9188,0.6924,0.9188*,0.9188*,0.9188*,0.6931*,0.6931*,0.6931*
20,PBAP,resnet50,wide_resnet50_2,0.9579,0.8377,0.9579*,0.9579*,0.9579*,0.8377*,0.8377*,0.8377*
30,PBAP,resnet50,wide_resnet50_2,0.9669,0.8948,0.9669*,0.9669*,0.9669*,0.8948*,0.8948*,0.8948*
40,PBAP,resnet50,wide_resnet50_2,0.9729,0.9178,0.9729*,0.9729*,0.9729*,0.9178*,0.9178*,0.9178*
50,PBAP,resnet50,wide_resnet50_2,0.9820,0.9359,0.9820*,0.9820*,0.9820*,0.9359*,0.9359*,0.9359*
60,PBAP,resnet50,wide_resnet50_2,0.9830,0.9559,0.9830*,0.9830*,0.9830*,0.9559*,0.9559*,0.9559*
1,PBAP,resnet50,vgg19,0.3928,0.0040,0.4906*,0.4906*,0.4906*,0.0462*,0.0462*,0.0462*
5,PBAP,resnet50,vgg19,0.8337,0.1914,0.8379*,0.8379*,0.8379*,0.1990*,0.1990*,0.1990*
10,PBAP,resnet50,vgg19,0.9088,0.3507,0.9088*,0.9088*,0.9088*,0.3511*,0.3511*,0.3511*
20,PBAP,resnet50,vgg19,0.9329,0.5010,0.9329*,0.9329*,0.9329*,0.5010*,0.5010*,0.5010*
30,PBAP,resnet50,vgg19,0.9439,0.5741,0.9439*,0.9439*,0.9439*,0.5741*,0.5741*,0.5741*
40,PBAP,resnet50,vgg19,0.9539,0.6232,0.9539*,0.9539*,0.9539*,0.6232*,0.6232*,0.6232*
50,PBAP,resnet50,vgg19,0.9619,0.6683,0.9619*,0.9619*,0.9619*,0.6683*,0.6683*,0.6683*
60,PBAP,resnet50,vgg19,0.9609,0.6884,0.9609*,0.9609*,0.9609*,0.6884*,0.6884*,0.6884*
1,PBAP,resnet50,inception_v3,0.2014,0.0010,0.2615*,0.2615*,0.2615*,0.0154*,0.0154*,0.0154*
5,PBAP,resnet50,inception_v3,0.6353,0.1663,0.6385*,0.6385*,0.6385*,0.1729*,0.1729*,0.1729*
10,PBAP,resnet50,inception_v3,0.7665,0.3417,0.7665*,0.7665*,0.7665*,0.3420*,0.3420*,0.3420*
20,PBAP,resnet50,inception_v3,0.8547,0.5251,0.8547*,0.8547*,0.8547*,0.5251*,0.5251*,0.5251*
30,PBAP,resnet50,inception_v3,0.8788,0.6152,0.8788*,0.8788*,0.8788*,0.6152*,0.6152*,0.6152*
40,PBAP,resnet50,inception_v3,0.8948,0.6643,0.8948*,0.8948*,0.8948*,0.6643*,0.6643*,0.6643*
50,PBAP,resnet50,inception_v3,0.9138,0.7074,0.9138*,0.9138*,0.9138*,0.7074*,0.7074*,0.7074*
60,PBAP,resnet50,inception_v3,0.9369,0.7405,0.9369*,0.9369*,0.9369*,0.7405*,0.7405*,0.7405*
1,PBAP,densenet121,resnet50,0.3116,0.0060,0.3709*,0.3709*,0.3709*,0.0543*,0.0543*,0.0543*
5,PBAP,densenet121,resnet50,0.7916,0.3357,0.7916*,0.7916*,0.7916*,0.3380*,0.3380*,0.3380*
10,PBAP,densenet121,resnet50,0.8798,0.5571,0.8798*,0.8798*,0.8798*,0.5571*,0.5571*,0.5571*
20,PBAP,densenet121,resnet50,0.9208,0.7154,0.9208*,0.9208*,0.9208*,0.7154*,0.7154*,0.7154*
30,PBAP,densenet121,resnet50,0.9379,0.7886,0.9379*,0.9379*,0.9379*,0.7886*,0.7886*,0.7886*
40,PBAP,densenet121,resnet50,0.9529,0.8307,0.9529*,0.9529*,0.9529*,0.8307*,0.8307*,0.8307*
50,PBAP,densenet121,resnet50,0.9659,0.8607,0.9659*,0.9659*,0.9659*,0.8607*,0.8607*,0.8607*
60,PBAP,densenet121,resnet50,0.9679,0.8868,0.9679*,0.9679*,0.9679*,0.8868*,0.8868*,0.8868*
1,PBAP,densenet121,densenet121,0.7265,0.0601,0.8546*,0.8546*,0.8546*,0.5000*,0.5000*,0.5000*
5,PBAP,densenet121,densenet121,0.9970,0.9860,0.9970*,0.9970*,0.9970*,0.9909*,0.9909*,0.9909*
10,PBAP,densenet121,densenet121,1.0000,1.0000,1.0000*,1.0000*,1.0000*,1.0000*,1.0000*,1.0000*
