4,LBAP,resnet50,resnet50,0.9699,0.8878,0.9758*,0.9758*,0.9758*,0.9409*,0.9409*,0.9409*
5,LBAP,resnet50,resnet50,0.9780,0.9088,0.9819*,0.9819*,0.9819*,0.9600*,0.9600*,0.9600*
6,LBAP,resnet50,resnet50,0.9800,0.9038,0.9869*,0.9869*,0.9869*,0.9546*,0.9546*,0.9546*
7,LBAP,resnet50,resnet50,0.9770,0.8788,0.9848*,0.9848*,0.9848*,0.9484*,0.9484*,0.9484*
8,LBAP,resnet50,resnet50,0.9860,0.9008,0.9899*,0.9899*,0.9899*,0.9539*,0.9539*,0.9539*
9,LBAP,resnet50,resnet50,0.9840,0.8758,0.9899*,0.9899*,0.9899*,0.9317*,0.9317*,0.9317*
10,LBAP,resnet50,resnet50,0.9930,0.9178,0.9950*,0.9950*,0.9950*,0.9546*,0.9546*,0.9546*
11,LBAP,resnet50,resnet50,0.9950,0.9098,0.9960*,0.9960*,0.9960*,0.9648*,0.9648*,0.9648*
12,LBAP,resnet50,resnet50,0.9970,0.9840,0.9980*,0.9980*,0.9980*,0.9909*,0.9909*,0.9909*
13,LBAP,resnet50,resnet50,1.0000,0.9920,1.0000*,1.0000*,1.0000*,0.9970*,0.9970*,0.9970*
14,LBAP,resnet50,resnet50,1.0000,0.9920,1.0000*,1.0000*,1.0000*,0.9960*,0.9960*,0.9960*
15,LBAP,resnet50,resnet50,1.0000,0.9920,1.0000*,1.0000*,1.0000*,0.9950*,0.9950*,0.9950*
16,LBAP,resnet50,resnet50,1.0000,0.9940,1.0000*,1.0000*,1.0000*,0.9960*,0.9960*,0.9960*
17,LBAP,resnet50,resnet50,1.0000,0.9930,1.0000*,1.0000*,1.0000*,0.9960*,0.9960*,0.9960*
18,LBAP,resnet50,resnet50,1.0000,0.9970,1.0000*,1.0000*,1.0000*,1.0000*,1.0000*,1.0000*
19,LBAP,resnet50,resnet50,1.0000,0.9940,1.0000*,1.0000*,1.0000*,0.9970*,0.9970*,0.9970*
20,LBAP,resnet50,resnet50,1.0000,0.9980,1.0000*,1.0000*,1.0000*,0.9990*,0.9990*,0.9990*
4,LBAP,resnet50,vgg19,0.7305,0.0721,0.7364*,0.7364*,0.7364*,0.0763*,0.0763*,0.0763*
5,LBAP,resnet50,vgg19,0.7585,0.0731,0.7611*,0.7611*,0.7611*,0.0778*,0.0778*,0.0778*
6,LBAP,resnet50,vgg19,0.7695,0.0711,0.7740*,0.7740*,0.7740*,0.0756*,0.0756*,0.0756*
7,LBAP,resnet50,vgg19,0.7545,0.0691,0.7589*,0.7589*,0.7589*,0.0774*,0.0774*,0.0774*
8,LBAP,resnet50,vgg19,0.7725,0.0691,0.7754*,0.7754*,0.7754*,0.0740*,0.0740*,0.0740*
9,LBAP,resnet50,vgg19,0.7715,0.0762,0.7750*,0.7750*,0.7750*,0.0802*,0.0802*,0.0802*
10,LBAP,resnet50,vgg19,0.7705,0.0701,0.7721*,0.7721*,0.7721*,0.0729*,0.0729*,0.0729*
11,LBAP,resnet50,vgg19,0.7966,0.0782,0.7970*,0.7970*,0.7970*,0.0846*,0.0846*,0.0846*
12,LBAP,resnet50,vgg19,0.8307,0.1303,0.8305*,0.8305*,0.8305*,0.1317*,0.1317*,0.1317*
13,LBAP,resnet50,vgg19,0.8297,0.1593,0.8297*,0.8297*,0.8297*,0.1603*,0.1603*,0.1603*
14,LBAP,resnet50,vgg19,0.8537,0.1643,0.8537*,0.8537*,0.8537*,0.1657*,0.1657*,0.1657*
15,LBAP,resnet50,vgg19,0.8577,0.1784,0.8577*,0.8577*,0.8577*,0.1793*,0.1793*,0.1793*
16,LBAP,resnet50,vgg19,0.8627,0.1894,0.8627*,0.8627*,0.8627*,0.1899*,0.1899*,0.1899*
17,LBAP,resnet50,vgg19,0.8687,0.2014,0.8687*,0.8687*,0.8687*,0.2022*,0.2022*,0.2022*
18,LBAP,resnet50,vgg19,0.8497,0.2295,0.8497*,0.8497*,0.8497*,0.2311*,0.2311*,0.2311*
19,LBAP,resnet50,vgg19,0.8597,0.2244,0.8597*,0.8597*,0.8597*,0.2251*,0.2251*,0.2251*
20,LBAP,resnet50,vgg19,0.8697,0.2495,0.8697*,0.8697*,0.8697*,0.2497*,0.2497*,0.2497*
4,LBAP,resnet50,inception_v3,0.4669,0.0711,0.4707*,0.4707*,0.4707*,0.0753*,0.0753*,0.0753*
5,LBAP,resnet50,inception_v3,0.4870,0.0591,0.4899*,0.4899*,0.4899*,0.0626*,0.0626*,0.0626*
6,LBAP,resnet50,inception_v3,0.4830,0.0752,0.4864*,0.4864*,0.4864*,0.0788*,0.0788*,0.0788*
7,LBAP,resnet50,inception_v3,0.4910,0.0531,0.4954*,0.4954*,0.4954*,0.0572*,0.0572*,0.0572*
8,LBAP,resnet50,inception_v3,0.5251,0.0752,0.5277*,0.5277*,0.5277*,0.0794*,0.0794*,0.0794*
9,LBAP,resnet50,inception_v3,0.5010,0.0561,0.5045*,0.5045*,0.5045*,0.0607*,0.0607*,0.0607*
10,LBAP,resnet50,inception_v3,0.5291,0.0641,0.5301*,0.5301*,0.5301*,0.0676*,0.0676*,0.0676*
11,LBAP,resnet50,inception_v3,0.5671,0.0711,0.5688*,0.5688*,0.5688*,0.0769*,0.0769*,0.0769*
12,LBAP,resnet50,inception_v3,0.5942,0.1313,0.5948*,0.5948*,0.5948*,0.1327*,0.1327*,0.1327*
13,LBAP,resnet50,inception_v3,0.6182,0.1423,0.6182*,0.6182*,0.6182*,0.1431*,0.1431*,0.1431*
14,LBAP,resnet50,inception_v3,0.6363,0.1643,0.6363*,0.6363*,0.6363*,0.1657*,0.1657*,0.1657*
15,LBAP,resnet50,inception_v3,0.6443,0.1824,0.6443*,0.6443*,0.6443*,0.1833*,0.1833*,0.1833*
16,LBAP,resnet50,inception_v3,0.6603,0.1864,0.6603*,0.6603*,0.6603*,0.1869*,0.1869*,0.1869*
17,LBAP,resnet50,inception_v3,0.6784,0.1954,0.6784*,0.6784*,0.6784*,0.1962*,0.1962*,0.1962*
18,LBAP,resnet50,inception_v3,0.6824,0.2244,0.6824*,0.6824*,0.6824*,0.2260*,0.2260*,0.2260*
19,LBAP,resnet50,inception_v3,0.6503,0.2224,0.6503*,0.6503*,0.6503*,0.2231*,0.2231*,0.2231*
20,LBAP,resnet50,inception_v3,0.6573,0.2385,0.6573*,0.6573*,0.6573*,0.2387*,0.2387*,0.2387*
4,LBAP,resnet50,densenet121,0.6834,0.1854,0.6879*,0.6879*,0.6879*,0.1978*,0.1978*,0.1978*
5,LBAP,resnet50,densenet121,0.7154,0.1984,0.7188*,0.7188*,0.7188*,0.2117*,0.2117*,0.2117*
6,LBAP,resnet50,densenet121,0.7194,0.2114,0.7235*,0.7235*,0.7235*,0.2268*,0.2268*,0.2268*
7,LBAP,resnet50,densenet121,0.7365,0.1834,0.7437*,0.7437*,0.7437*,0.2031*,0.2031*,0.2031*
8,LBAP,resnet50,densenet121,0.7475,0.2094,0.7503*,0.7503*,0.7503*,0.2221*,0.2221*,0.2221*
9,LBAP,resnet50,densenet121,0.7325,0.1934,0.7366*,0.7366*,0.7366*,0.2080*,0.2080*,0.2080*
10,LBAP,resnet50,densenet121,0.7565,0.2174,0.7580*,0.7580*,0.7580*,0.2291*,0.2291*,0.2291*
11,LBAP,resnet50,densenet121,0.7986,0.2535,0.8010*,0.8010*,0.8010*,0.2758*,0.2758*,0.2758*
12,LBAP,resnet50,densenet121,0.8106,0.3527,0.8114*,0.8114*,0.8114*,0.3566*,0.3566*,0.3566*
13,LBAP,resnet50,densenet121,0.8417,0.4168,0.8417*,0.8417*,0.8417*,0.4194*,0.4194*,0.4194*
14,LBAP,resnet50,densenet121,0.8647,0.4369,0.8647*,0.8647*,0.8647*,0.4404*,0.4404*,0.4404*
15,LBAP,resnet50,densenet121,0.8617,0.4729,0.8617*,0.8617*,0.8617*,0.4753*,0.4753*,0.4753*
16,LBAP,resnet50,densenet121,0.8828,0.4900,0.8828*,0.8828*,0.8828*,0.4915*,0.4915*,0.4915*
17,LBAP,resnet50,densenet121,0.8878,0.5130,0.8878*,0.8878*,0.8878*,0.5151*,0.5151*,0.5151*
18,LBAP,resnet50,densenet121,0.8878,0.5501,0.8878*,0.8878*,0.8878*,0.5540*,0.5540*,0.5540*
19,LBAP,resnet50,densenet121,0.8888,0.5521,0.8888*,0.8888*,0.8888*,0.5538*,0.5538*,0.5538*
20,LBAP,resnet50,densenet121,0.8968,0.6052,0.8968*,0.8968*,0.8968*,0.6058*,0.6058*,0.6058*
4,LBAP,resnet50,wide_resnet50_2,0.6533,0.2074,0.6586*,0.6586*,0.6586*,0.2215*,0.2215*,0.2215*
5,LBAP,resnet50,wide_resnet50_2,0.6874,0.2405,0.6915*,0.6915*,0.6915*,0.2559*,0.2559*,0.2559*
6,LBAP,resnet50,wide_resnet50_2,0.7144,0.2405,0.7195*,0.7195*,0.7195*,0.2570*,0.2570*,0.2570*
7,LBAP,resnet50,wide_resnet50_2,0.7094,0.2355,0.7153*,0.7153*,0.7153*,0.2604*,0.2604*,0.2604*
8,LBAP,resnet50,wide_resnet50_2,0.7134,0.2355,0.7170*,0.7170*,0.7170*,0.2489*,0.2489*,0.2489*
9,LBAP,resnet50,wide_resnet50_2,0.7154,0.2044,0.7195*,0.7195*,0.7195*,0.2189*,0.2189*,0.2189*
10,LBAP,resnet50,wide_resnet50_2,0.7255,0.2535,0.7269*,0.7269*,0.7269*,0.2672*,0.2672*,0.2672*
11,LBAP,resnet50,wide_resnet50_2,0.7545,0.2796,0.7538*,0.7538*,0.7538*,0.3022*,0.3022*,0.3022*
12,LBAP,resnet50,wide_resnet50_2,0.8056,0.3647,0.8054*,0.8054*,0.8054*,0.3688*,0.3688*,0.3688*
13,LBAP,resnet50,wide_resnet50_2,0.8317,0.4359,0.8317*,0.8317*,0.8317*,0.4385*,0.4385*,0.4385*
14,LBAP,resnet50,wide_resnet50_2,0.8447,0.4549,0.8447*,0.8447*,0.8447*,0.4576*,0.4576*,0.4576*
15,LBAP,resnet50,wide_resnet50_2,0.8607,0.4749,0.8607*,0.8607*,0.8607*,0.4773*,0.4773*,0.4773*
16,LBAP,resnet50,wide_resnet50_2,0.8577,0.5070,0.8577*,0.8577*,0.8577*,0.5085*,0.5085*,0.5085*
17,LBAP,resnet50,wide_resnet50_2,0.8808,0.5351,0.8808*,0.8808*,0.8808*,0.5372*,0.5372*,0.5372*
18,LBAP,resnet50,wide_resnet50_2,0.8707,0.5611,0.8707*,0.8707*,0.8707*,0.5651*,0.5651*,0.5651*
19,LBAP,resnet50,wide_resnet50_2,0.8747,0.5992,0.8747*,0.8747*,0.8747*,0.6010*,0.6010*,0.6010*
20,LBAP,resnet50,wide_resnet50_2,0.8737,0.6393,0.8737*,0.8737*,0.8737*,0.6399*,0.6399*,0.6399*
4,LBAP,densenet121,resnet50,0.6603,0.1503,0.6643*,0.6643*,0.6643*,0.1577*,0.1577*,0.1577*
5,LBAP,densenet121,resnet50,0.7234,0.1864,0.7256*,0.7256*,0.7256*,0.1906*,0.1906*,0.1906*
6,LBAP,densenet121,resnet50,0.7134,0.1713,0.7153*,0.7153*,0.7153*,0.1765*,0.1765*,0.1765*
7,LBAP,densenet121,resnet50,0.7896,0.2375,0.7896*,0.7896*,0.7896*,0.2389*,0.2389*,0.2389*
8,LBAP,densenet121,resnet50,0.7996,0.3056,0.7996*,0.7996*,0.7996*,0.3059*,0.3059*,0.3059*
