1,BAP,resnet50,resnet50,1.0000,1.0000,1.0000*,1.0000*,1.0000*,1.0000*,1.0000*,1.0000*
2,BAP,resnet50,resnet50,0.8557,0.5000,0.8618*,0.8618*,0.8618*,0.5226*,0.5226*,0.5226*
3,BAP,resnet50,resnet50,1.0000,1.0000,1.0000*,1.0000*,1.0000*,1.0000*,1.0000*,1.0000*
4,BAP,resnet50,resnet50,0.9970,0.9800,0.9970*,0.9970*,0.9970*,0.9919*,0.9919*,0.9919*
5,BAP,resnet50,resnet50,0.9980,0.9900,0.9980*,0.9980*,0.9980*,0.9900*,0.9900*,0.9900*
6,BAP,resnet50,resnet50,1.0000,1.0000,1.0000*,1.0000*,1.0000*,1.0000*,1.0000*,1.0000*
7,BAP,resnet50,resnet50,0.9980,0.9840,0.9980*,0.9980*,0.9980*,0.9850*,0.9850*,0.9850*
8,BAP,resnet50,resnet50,0.9990,0.9970,0.9990*,0.9990*,0.9990*,0.9970*,0.9970*,0.9970*
9,BAP,resnet50,resnet50,1.0000,0.9960,1.0000*,1.0000*,1.0000*,0.9960*,0.9960*,0.9960*
10,BAP,resnet50,resnet50,1.0000,1.0000,1.0000*,1.0000*,1.0000*,1.0000*,1.0000*,1.0000*
11,BAP,resnet50,resnet50,1.0000,1.0000,1.0000*,1.0000*,1.0000*,1.0000*,1.0000*,1.0000*
12,BAP,resnet50,resnet50,0.9930,0.9659,0.9930*,0.9930*,0.9930*,0.9659*,0.9659*,0.9659*
13,BAP,resnet50,resnet50,1.0000,1.0000,1.0000*,1.0000*,1.0000*,1.0000*,1.0000*,1.0000*
14,BAP,resnet50,resnet50,1.0000,1.0000,1.0000*,1.0000*,1.0000*,1.0000*,1.0000*,1.0000*
15,BAP,resnet50,resnet50,0.8577,0.5010,0.8629*,0.8629*,0.8629*,0.5220*,0.5220*,0.5220*
16,BAP,resnet50,resnet50,1.0000,1.0000,1.0000*,1.0000*,1.0000*,1.0000*,1.0000*,1.0000*
1,BAP,resnet50,vgg19,0.7545,0.0471,0.7545*,0.7545*,0.7545*,0.0471*,0.0471*,0.0471*
2,BAP,resnet50,vgg19,0.6363,0.0120,0.6408*,0.6408*,0.6408*,0.0126*,0.0126*,0.0126*
3,BAP,resnet50,vgg19,0.7295,0.0461,0.7295*,0.7295*,0.7295*,0.0461*,0.0461*,0.0461*
4,BAP,resnet50,vgg19,0.6984,0.0471,0.6984*,0.6984*,0.6984*,0.0477*,0.0477*,0.0477*
5,BAP,resnet50,vgg19,0.7074,0.0331,0.7074*,0.7074*,0.7074*,0.0331*,0.0331*,0.0331*
6,BAP,resnet50,vgg19,0.8527,0.0822,0.8527*,0.8527*,0.8527*,0.0822*,0.0822*,0.0822*
7,BAP,resnet50,vgg19,0.8086,0.1002,0.8086*,0.8086*,0.8086*,0.1003*,0.1003*,0.1003*
8,BAP,resnet50,vgg19,0.6583,0.0401,0.6583*,0.6583*,0.6583*,0.0401*,0.0401*,0.0401*
9,BAP,resnet50,vgg19,0.8216,0.0792,0.8216*,0.8216*,0.8216*,0.0792*,0.0792*,0.0792*
10,BAP,resnet50,vgg19,0.7425,0.0531,0.7425*,0.7425*,0.7425*,0.0531*,0.0531*,0.0531*
11,BAP,resnet50,vgg19,0.7164,0.0331,0.7164*,0.7164*,0.7164*,0.0331*,0.0331*,0.0331*
12,BAP,resnet50,vgg19,0.6513,0.0431,0.6513*,0.6513*,0.6513*,0.0431*,0.0431*,0.0431*
13,BAP,resnet50,vgg19,0.7184,0.0391,0.7184*,0.7184*,0.7184*,0.0391*,0.0391*,0.0391*
14,BAP,resnet50,vgg19,0.7415,0.0471,0.7415*,0.7415*,0.7415*,0.0471*,0.0471*,0.0471*
15,BAP,resnet50,vgg19,0.6383,0.0170,0.6421*,0.6421*,0.6421*,0.0178*,0.0178*,0.0178*
16,BAP,resnet50,vgg19,0.7325,0.0401,0.7325*,0.7325*,0.7325*,0.0401*,0.0401*,0.0401*
1,BAP,resnet50,inception_v3,0.3948,0.0271,0.3948*,0.3948*,0.3948*,0.0271*,0.0271*,0.0271*
2,BAP,resnet50,inception_v3,0.2896,0.0030,0.2916*,0.2916*,0.2916*,0.0031*,0.0031*,0.0031*
3,BAP,resnet50,inception_v3,0.3948,0.0251,0.3948*,0.3948*,0.3948*,0.0251*,0.0251*,0.0251*
4,BAP,resnet50,inception_v3,0.3537,0.0170,0.3537*,0.3537*,0.3537*,0.0172*,0.0172*,0.0172*
5,BAP,resnet50,inception_v3,0.4078,0.0271,0.4078*,0.4078*,0.4078*,0.0271*,0.0271*,0.0271*
6,BAP,resnet50,inception_v3,0.6102,0.0762,0.6102*,0.6102*,0.6102*,0.0762*,0.0762*,0.0762*
7,BAP,resnet50,inception_v3,0.5311,0.0671,0.5311*,0.5311*,0.5311*,0.0672*,0.0672*,0.0672*
8,BAP,resnet50,inception_v3,0.3226,0.0140,0.3226*,0.3226*,0.3226*,0.0140*,0.0140*,0.0140*
9,BAP,resnet50,inception_v3,0.5140,0.0611,0.5140*,0.5140*,0.5140*,0.0611*,0.0611*,0.0611*
10,BAP,resnet50,inception_v3,0.3858,0.0261,0.3858*,0.3858*,0.3858*,0.0261*,0.0261*,0.0261*
11,BAP,resnet50,inception_v3,0.3697,0.0140,0.3697*,0.3697*,0.3697*,0.0140*,0.0140*,0.0140*
12,BAP,resnet50,inception_v3,0.3006,0.0140,0.3006*,0.3006*,0.3006*,0.0140*,0.0140*,0.0140*
